offer_type,attributes,accuracy,labels,rec_ins_dt
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'difficulty', 'social']",0.599873577749684,[False  True],2020-05-02 09:12:22.862446
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'difficulty', 'email']",0.5698482932996207,[False  True],2020-05-02 09:12:23.181291
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'difficulty', 'mobile']",0.6074589127686473,[False  True],2020-05-02 09:12:23.484096
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'duration', 'web']",0.5761694058154235,[False  True],2020-05-02 09:12:23.787905
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'duration', 'social']",0.5745891276864729,[False  True],2020-05-02 09:12:24.073162
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'duration', 'email']",0.5875474083438685,[False  True],2020-05-02 09:12:24.398527
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'duration', 'mobile']",0.5910240202275601,[False  True],2020-05-02 09:12:24.691305
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'web', 'social']",0.6065107458912768,[False  True],2020-05-02 09:12:25.016168
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'web', 'email']",0.6251580278128951,[False  True],2020-05-02 09:12:25.317470
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'web', 'mobile']",0.6400126422250316,[False  True],2020-05-02 09:12:25.626790
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'social', 'email']",0.6112515802781291,[False  True],2020-05-02 09:12:25.954661
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'social', 'mobile']",0.6074589127686473,[False  True],2020-05-02 09:12:26.256967
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'reward', 'email', 'mobile']",0.6112515802781291,[False  True],2020-05-02 09:12:26.569796
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'difficulty', 'duration', 'web']",0.5929203539823009,[False  True],2020-05-02 09:12:26.913713
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'difficulty', 'duration', 'social']",0.6324273072060683,[False  True],2020-05-02 09:12:27.217533
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'difficulty', 'duration', 'email']",0.5960809102402023,[False  True],2020-05-02 09:12:27.576988
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'difficulty', 'duration', 'mobile']",0.5755372945638433,[False  True],2020-05-02 09:12:27.946470
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'difficulty', 'web', 'social']",0.6036662452591656,[False  True],2020-05-02 09:12:28.376615
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'difficulty', 'web', 'email']",0.622629582806574,[False  True],2020-05-02 09:12:28.702980
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'difficulty', 'web', 'mobile']",0.6216814159292036,[False  True],2020-05-02 09:12:28.992751
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'difficulty', 'social', 'email']",0.6163084702907712,[False  True],2020-05-02 09:12:29.285027
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'difficulty', 'social', 'mobile']",0.5859671302149179,[False  True],2020-05-02 09:12:29.580314
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'difficulty', 'email', 'mobile']",0.6153603034134008,[False  True],2020-05-02 09:12:29.879609
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'duration', 'web', 'social']",0.6396965865992414,[False  True],2020-05-02 09:12:30.202465
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'duration', 'web', 'email']",0.6349557522123894,[False  True],2020-05-02 09:12:30.512791
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'duration', 'web', 'mobile']",0.6156763590391909,[False  True],2020-05-02 09:12:30.843670
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'duration', 'social', 'email']",0.5619469026548672,[False  True],2020-05-02 09:12:31.143967
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'duration', 'social', 'mobile']",0.5884955752212391,[False  True],2020-05-02 09:12:31.450810
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'duration', 'email', 'mobile']",0.5666877370417194,[False  True],2020-05-02 09:12:31.757139
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'web', 'social', 'email']",0.6065107458912768,[False  True],2020-05-02 09:12:32.093039
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'web', 'social', 'mobile']",0.6251580278128951,[False  True],2020-05-02 09:12:32.386819
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'web', 'email', 'mobile']",0.6058786346396966,[False  True],2020-05-02 09:12:32.680601
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'gender_O', 'social', 'email', 'mobile']",0.572692793931732,[False  True],2020-05-02 09:12:32.954328
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'difficulty', 'duration', 'web']",0.6150442477876106,[False  True],2020-05-02 09:12:33.276183
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'difficulty', 'duration', 'social']",0.6052465233881164,[False  True],2020-05-02 09:12:33.617130
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'difficulty', 'duration', 'email']",0.6014538558786346,[False  True],2020-05-02 09:12:33.926968
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'difficulty', 'duration', 'mobile']",0.5809102402022756,[False  True],2020-05-02 09:12:34.253842
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'difficulty', 'web', 'social']",0.5884955752212391,[False  True],2020-05-02 09:12:34.552133
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'difficulty', 'web', 'email']",0.600189633375474,[False  True],2020-05-02 09:12:34.876495
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'difficulty', 'web', 'mobile']",0.6311630847029077,[False  True],2020-05-02 09:12:35.168273
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'difficulty', 'social', 'email']",0.6387484197218709,[False  True],2020-05-02 09:12:35.470610
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'difficulty', 'social', 'mobile']",0.6327433628318584,[False  True],2020-05-02 09:12:35.787917
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'difficulty', 'email', 'mobile']",0.6232616940581542,[False  True],2020-05-02 09:12:36.106777
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'duration', 'web', 'social']",0.5986093552465234,[False  True],2020-05-02 09:12:36.403581
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'duration', 'web', 'email']",0.5749051833122629,[False  True],2020-05-02 09:12:36.722446
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'duration', 'web', 'mobile']",0.5963969658659924,[False  True],2020-05-02 09:12:37.079396
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'duration', 'social', 'email']",0.5976611883691529,[False  True],2020-05-02 09:12:37.397258
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'duration', 'social', 'mobile']",0.5963969658659924,[False  True],2020-05-02 09:12:37.701569
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'duration', 'email', 'mobile']",0.6020859671302149,[False  True],2020-05-02 09:12:38.032447
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'web', 'social', 'email']",0.5913400758533502,[False  True],2020-05-02 09:12:38.441538
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'web', 'social', 'mobile']",0.6178887484197219,[False  True],2020-05-02 09:12:38.828564
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'web', 'email', 'mobile']",0.6378002528445006,[False  True],2020-05-02 09:12:39.108810
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'reward', 'social', 'email', 'mobile']",0.5865992414664981,[False  True],2020-05-02 09:12:39.415124
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'difficulty', 'duration', 'web', 'social']",0.6216814159292036,[False  True],2020-05-02 09:12:39.802152
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'difficulty', 'duration', 'web', 'email']",0.5786978508217446,[False  True],2020-05-02 09:12:40.109469
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'difficulty', 'duration', 'web', 'mobile']",0.6355878634639697,[False  True],2020-05-02 09:12:40.423803
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'difficulty', 'duration', 'social', 'email']",0.6245259165613148,[False  True],2020-05-02 09:12:40.749668
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'difficulty', 'duration', 'social', 'mobile']",0.6011378002528445,[False  True],2020-05-02 09:12:41.023396
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'difficulty', 'duration', 'email', 'mobile']",0.5903919089759798,[False  True],2020-05-02 09:12:41.312666
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'difficulty', 'web', 'social', 'email']",0.6052465233881164,[False  True],2020-05-02 09:12:41.600430
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'difficulty', 'web', 'social', 'mobile']",0.6030341340075853,[False  True],2020-05-02 09:12:41.913762
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'difficulty', 'web', 'email', 'mobile']",0.6298988621997471,[False  True],2020-05-02 09:12:42.211553
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'difficulty', 'social', 'email', 'mobile']",0.5929203539823009,[False  True],2020-05-02 09:12:42.518369
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'duration', 'web', 'social', 'email']",0.5897597977243995,[False  True],2020-05-02 09:12:42.820171
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'duration', 'web', 'social', 'mobile']",0.6178887484197219,[False  True],2020-05-02 09:12:43.104426
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'duration', 'web', 'email', 'mobile']",0.5913400758533502,[False  True],2020-05-02 09:12:43.466890
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'duration', 'social', 'email', 'mobile']",0.5720606826801518,[False  True],2020-05-02 09:12:43.879989
bogo,"['age', 'tenure_years', 'gender_M', 'gender_F', 'web', 'social', 'email', 'mobile']",0.6121997471554994,[False  True],2020-05-02 09:12:44.305118
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'difficulty', 'duration', 'web']",0.6261061946902655,[False  True],2020-05-02 09:12:44.631987
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'difficulty', 'duration', 'social']",0.622629582806574,[False  True],2020-05-02 09:12:44.955346
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'difficulty', 'duration', 'email']",0.631795195954488,[False  True],2020-05-02 09:12:45.249128
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'difficulty', 'duration', 'mobile']",0.5907079646017699,[False  True],2020-05-02 09:12:45.548425
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'difficulty', 'web', 'social']",0.6118836915297092,[False  True],2020-05-02 09:12:45.832175
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'difficulty', 'web', 'email']",0.6109355246523388,[False  True],2020-05-02 09:12:46.187620
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'difficulty', 'web', 'mobile']",0.6109355246523388,[False  True],2020-05-02 09:12:46.511481
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'difficulty', 'social', 'email']",0.6030341340075853,[False  True],2020-05-02 09:12:46.840355
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'difficulty', 'social', 'mobile']",0.6131479140328698,[False  True],2020-05-02 09:12:47.204331
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'difficulty', 'email', 'mobile']",0.6020859671302149,[False  True],2020-05-02 09:12:47.585371
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'duration', 'web', 'social']",0.6128318584070797,[False  True],2020-05-02 09:12:48.051129
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'duration', 'web', 'email']",0.5900758533501896,[False  True],2020-05-02 09:12:48.449705
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'duration', 'web', 'mobile']",0.6362199747155499,[False  True],2020-05-02 09:12:48.776588
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'duration', 'social', 'email']",0.5976611883691529,[False  True],2020-05-02 09:12:49.089934
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'duration', 'social', 'mobile']",0.5812262958280657,[False  True],2020-05-02 09:12:49.429838
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'duration', 'email', 'mobile']",0.600189633375474,[False  True],2020-05-02 09:12:49.734649
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'web', 'social', 'email']",0.6207332490518331,[False  True],2020-05-02 09:12:50.039459
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'web', 'social', 'mobile']",0.6251580278128951,[False  True],2020-05-02 09:12:50.352289
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'web', 'email', 'mobile']",0.6393805309734514,[False  True],2020-05-02 09:12:50.646574
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'reward', 'social', 'email', 'mobile']",0.5856510745891277,[False  True],2020-05-02 09:12:50.985983
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'difficulty', 'duration', 'web', 'social']",0.6444374209860936,[False  True],2020-05-02 09:12:51.367011
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'difficulty', 'duration', 'web', 'email']",0.6283185840707964,[False  True],2020-05-02 09:12:51.674829
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'difficulty', 'duration', 'web', 'mobile']",0.6264222503160556,[False  True],2020-05-02 09:12:51.975126
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'difficulty', 'duration', 'social', 'email']",0.5916561314791403,[False  True],2020-05-02 09:12:52.288459
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'difficulty', 'duration', 'social', 'mobile']",0.5859671302149179,[False  True],2020-05-02 09:12:52.610817
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'difficulty', 'duration', 'email', 'mobile']",0.5714285714285714,[False  True],2020-05-02 09:12:52.898597
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'difficulty', 'web', 'social', 'email']",0.6166245259165614,[False  True],2020-05-02 09:12:53.206427
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'difficulty', 'web', 'social', 'mobile']",0.6185208596713021,[False  True],2020-05-02 09:12:53.554855
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'difficulty', 'web', 'email', 'mobile']",0.6444374209860936,[False  True],2020-05-02 09:12:53.834598
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'difficulty', 'social', 'email', 'mobile']",0.5935524652338812,[False  True],2020-05-02 09:12:54.133895
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'duration', 'web', 'social', 'email']",0.5673198482932996,[False  True],2020-05-02 09:12:54.453744
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'duration', 'web', 'social', 'mobile']",0.5828065739570164,[False  True],2020-05-02 09:12:54.767076
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'duration', 'web', 'email', 'mobile']",0.593236409608091,[False  True],2020-05-02 09:12:55.092441
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'duration', 'social', 'email', 'mobile']",0.5786978508217446,[False  True],2020-05-02 09:12:55.379216
bogo,"['age', 'tenure_years', 'gender_M', 'gender_O', 'web', 'social', 'email', 'mobile']",0.5989254108723135,[False  True],2020-05-02 09:12:55.666996
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'difficulty', 'duration', 'web', 'social']",0.6472819216182049,[False  True],2020-05-02 09:12:55.988867
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'difficulty', 'duration', 'web', 'email']",0.6324273072060683,[False  True],2020-05-02 09:12:56.303720
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'difficulty', 'duration', 'web', 'mobile']",0.6219974715549936,[False  True],2020-05-02 09:12:56.617059
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'difficulty', 'duration', 'social', 'email']",0.6235777496839444,[False  True],2020-05-02 09:12:56.927396
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'difficulty', 'duration', 'social', 'mobile']",0.6093552465233881,[False  True],2020-05-02 09:12:57.246750
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'difficulty', 'duration', 'email', 'mobile']",0.6014538558786346,[False  True],2020-05-02 09:12:57.585150
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'difficulty', 'web', 'social', 'email']",0.6033501896333755,[False  True],2020-05-02 09:12:57.894472
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'difficulty', 'web', 'social', 'mobile']",0.6615044247787609,[False  True],2020-05-02 09:12:58.198280
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'difficulty', 'web', 'email', 'mobile']",0.645385587863464,[False  True],2020-05-02 09:12:58.511615
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'difficulty', 'social', 'email', 'mobile']",0.6201011378002529,[False  True],2020-05-02 09:12:58.823018
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'duration', 'web', 'social', 'email']",0.6194690265486725,[False  True],2020-05-02 09:12:59.097751
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'duration', 'web', 'social', 'mobile']",0.6393805309734514,[False  True],2020-05-02 09:12:59.462221
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'duration', 'web', 'email', 'mobile']",0.5891276864728192,[False  True],2020-05-02 09:12:59.862784
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'duration', 'social', 'email', 'mobile']",0.5960809102402023,[False  True],2020-05-02 09:13:00.259844
bogo,"['age', 'tenure_years', 'gender_M', 'reward', 'web', 'social', 'email', 'mobile']",0.6036662452591656,[False  True],2020-05-02 09:13:00.607265
bogo,"['age', 'tenure_years', 'gender_M', 'difficulty', 'duration', 'web', 'social', 'email']",0.6235777496839444,[False  True],2020-05-02 09:13:00.913578
bogo,"['age', 'tenure_years', 'gender_M', 'difficulty', 'duration', 'web', 'social', 'mobile']",0.6030341340075853,[False  True],2020-05-02 09:13:01.218891
bogo,"['age', 'tenure_years', 'gender_M', 'difficulty', 'duration', 'web', 'email', 'mobile']",0.5989254108723135,[False  True],2020-05-02 09:13:01.526205
bogo,"['age', 'tenure_years', 'gender_M', 'difficulty', 'duration', 'social', 'email', 'mobile']",0.6140960809102401,[False  True],2020-05-02 09:13:01.850074
bogo,"['age', 'tenure_years', 'gender_M', 'difficulty', 'web', 'social', 'email', 'mobile']",0.629582806573957,[False  True],2020-05-02 09:13:02.154906
bogo,"['age', 'tenure_years', 'gender_M', 'duration', 'web', 'social', 'email', 'mobile']",0.6188369152970923,[False  True],2020-05-02 09:13:02.450202
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'difficulty', 'duration', 'web']",0.615992414664981,[False  True],2020-05-02 09:13:02.745502
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'difficulty', 'duration', 'social']",0.6324273072060683,[False  True],2020-05-02 09:13:03.018241
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'difficulty', 'duration', 'email']",0.6210493046776233,[False  True],2020-05-02 09:13:03.320045
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'difficulty', 'duration', 'mobile']",0.6289506953223767,[False  True],2020-05-02 09:13:03.645909
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'difficulty', 'web', 'social']",0.6390644753476612,[False  True],2020-05-02 09:13:03.964261
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'difficulty', 'web', 'email']",0.6289506953223767,[False  True],2020-05-02 09:13:04.271583
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'difficulty', 'web', 'mobile']",0.6349557522123894,[False  True],2020-05-02 09:13:04.559849
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'difficulty', 'social', 'email']",0.6207332490518331,[False  True],2020-05-02 09:13:04.848619
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'difficulty', 'social', 'mobile']",0.595448798988622,[False  True],2020-05-02 09:13:05.140390
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'difficulty', 'email', 'mobile']",0.6147281921618205,[False  True],2020-05-02 09:13:05.476784
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'duration', 'web', 'social']",0.6087231352718079,[False  True],2020-05-02 09:13:05.800656
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'duration', 'web', 'email']",0.6238938053097345,[False  True],2020-05-02 09:13:06.153616
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'duration', 'web', 'mobile']",0.618204804045512,[False  True],2020-05-02 09:13:06.468470
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'duration', 'social', 'email']",0.6128318584070797,[False  True],2020-05-02 09:13:06.751227
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'duration', 'social', 'mobile']",0.5865992414664981,[False  True],2020-05-02 09:13:07.095184
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'duration', 'email', 'mobile']",0.6087231352718079,[False  True],2020-05-02 09:13:07.376943
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'web', 'social', 'email']",0.6153603034134008,[False  True],2020-05-02 09:13:07.648663
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'web', 'social', 'mobile']",0.6033501896333755,[False  True],2020-05-02 09:13:07.938935
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'web', 'email', 'mobile']",0.6368520859671302,[False  True],2020-05-02 09:13:08.213667
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'reward', 'social', 'email', 'mobile']",0.5875474083438685,[False  True],2020-05-02 09:13:08.523489
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'difficulty', 'duration', 'web', 'social']",0.620417193426043,[False  True],2020-05-02 09:13:08.807745
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'difficulty', 'duration', 'web', 'email']",0.6280025284450064,[False  True],2020-05-02 09:13:09.089493
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'difficulty', 'duration', 'web', 'mobile']",0.6513906447534766,[False  True],2020-05-02 09:13:09.385279
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'difficulty', 'duration', 'social', 'email']",0.5960809102402023,[False  True],2020-05-02 09:13:09.679561
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'difficulty', 'duration', 'social', 'mobile']",0.5945006321112516,[False  True],2020-05-02 09:13:09.993395
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'difficulty', 'duration', 'email', 'mobile']",0.6039823008849557,[False  True],2020-05-02 09:13:10.309236
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'difficulty', 'web', 'social', 'email']",0.6185208596713021,[False  True],2020-05-02 09:13:10.600009
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'difficulty', 'web', 'social', 'mobile']",0.6134639696586599,[False  True],2020-05-02 09:13:10.909344
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'difficulty', 'web', 'email', 'mobile']",0.6128318584070797,[False  True],2020-05-02 09:13:11.205142
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'difficulty', 'social', 'email', 'mobile']",0.6055625790139064,[False  True],2020-05-02 09:13:11.488902
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'duration', 'web', 'social', 'email']",0.6311630847029077,[False  True],2020-05-02 09:13:11.767642
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'duration', 'web', 'social', 'mobile']",0.5938685208596713,[False  True],2020-05-02 09:13:12.042877
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'duration', 'web', 'email', 'mobile']",0.6270543615676359,[False  True],2020-05-02 09:13:12.359719
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'duration', 'social', 'email', 'mobile']",0.5553097345132744,[False  True],2020-05-02 09:13:12.649992
bogo,"['age', 'tenure_years', 'gender_F', 'gender_O', 'web', 'social', 'email', 'mobile']",0.6008217446270544,[False  True],2020-05-02 09:13:12.942769
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'difficulty', 'duration', 'web', 'social']",0.5843868520859671,[False  True],2020-05-02 09:13:13.238053
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'difficulty', 'duration', 'web', 'email']",0.622629582806574,[False  True],2020-05-02 09:13:13.526821
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'difficulty', 'duration', 'web', 'mobile']",0.6223135271807838,[False  True],2020-05-02 09:13:13.864218
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'difficulty', 'duration', 'social', 'email']",0.6137800252844501,[False  True],2020-05-02 09:13:14.189582
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'difficulty', 'duration', 'social', 'mobile']",0.6128318584070797,[False  True],2020-05-02 09:13:14.488877
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'difficulty', 'duration', 'email', 'mobile']",0.6027180783817951,[False  True],2020-05-02 09:13:14.782658
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'difficulty', 'web', 'social', 'email']",0.6346396965865992,[False  True],2020-05-02 09:13:15.081455
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'difficulty', 'web', 'social', 'mobile']",0.6415929203539823,[False  True],2020-05-02 09:13:15.402807
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'difficulty', 'web', 'email', 'mobile']",0.6378002528445006,[False  True],2020-05-02 09:13:15.833953
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'difficulty', 'social', 'email', 'mobile']",0.6036662452591656,[False  True],2020-05-02 09:13:16.279636
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'duration', 'web', 'social', 'email']",0.6305309734513275,[False  True],2020-05-02 09:13:16.626057
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'duration', 'web', 'social', 'mobile']",0.6283185840707964,[False  True],2020-05-02 09:13:16.970974
bogo,"['age', 'tenure_years', 'gender_F', 'reward', 'duration', 'web', 'email', 'mobile']",0.6289506953223767,[False  True],2020-05-02 09:13:17.302355
